tracker_id,date,geography
17309325,2019-01-23 15:19:03+03:00,0101000020E610000023EDDD5F98FC45406528FF7F69264C40
17309325,2019-01-23 15:19:04+03:00,0101000020E61000004D08CEBF93FC45404D0BD9DF6B264C40
17309325,2019-01-23 15:19:06+03:00,0101000020E6100000CB16BE7F89FC45400112F79F6F264C40
17309325,2019-01-23 15:19:08+03:00,0101000020E6100000ECEBB97F7EFC45402C10F2BF72264C40
17309325,2019-01-23 15:19:13+03:00,0101000020E61000009EF4FF9F63FC4540113EF5FF7A264C40
17309325,2019-01-23 15:19:15+03:00,0101000020E6100000D515EE7F59FC4540E62BE6BF7E264C40
17309325,2019-01-23 15:19:16+03:00,0101000020E6100000BE0CDCFF54FC4540F414EFFF80264C40
17309325,2019-01-23 15:19:17+03:00,0101000020E610000051F3BF1F51FC4540EE11F0BF83264C40
17309325,2019-01-23 15:19:18+03:00,0101000020E610000094E8F5BF4DFC45405934EDBF86264C40
17309325,2019-01-23 15:19:19+03:00,0101000020E61000002DF8C33F4BFC4540120DEC9F89264C40
17309325,2019-01-23 15:19:20+03:00,0101000020E6100000EF04E07F49FC45403C0BE7BF8C264C40
17309325,2019-01-23 15:19:21+03:00,0101000020E61000005A01F25F48FC4540D92EDE1F90264C40
17309325,2019-01-23 15:19:22+03:00,0101000020E6100000A1EEF33F48FC45407D1BD57F93264C40
17309325,2019-01-23 15:19:24+03:00,0101000020E610000004F1E7FF48FC4540A20DF03F9A264C40
17309325,2019-01-23 15:19:35+03:00,0101000020E61000000B06BE3F51FC4540BB14DA5FBD264C40
17309325,2019-01-23 15:19:37+03:00,0101000020E61000000EF4FBFF52FC45402637D75FC0264C40
17309325,2019-01-23 15:19:39+03:00,0101000020E6100000F8F3DF5F5AFC4540CB40D8BFC8264C40
17309325,2019-01-23 15:19:45+03:00,0101000020E6100000080CCA9F6CFC45400E2BF01FD8264C40
17309325,2019-01-23 15:19:47+03:00,0101000020E610000039F9AFDF73FC4540461BD59FDC264C40
17309325,2019-01-23 15:19:48+03:00,0101000020E610000065EEC9DF77FC45409528E0BFDE264C40
17309325,2019-01-23 15:19:49+03:00,0101000020E61000007CF7DB5F7CFC45407210EF9FE0264C40
17309325,2019-01-23 15:19:50+03:00,0101000020E6100000C401E83F81FC45403815D71FE2264C40
17309325,2019-01-23 15:19:51+03:00,0101000020E61000003E0DEE7F86FC45403A0CF6FFE2264C40
17309325,2019-01-23 15:19:52+03:00,0101000020E61000003107F0FF8BFC45409D0EEABFE3264C40
17309325,2019-01-23 15:19:54+03:00,0101000020E6100000C0EAE99F97FC45400F34E6FFE3264C40
17309325,2019-01-23 15:19:56+03:00,0101000020E6100000D016E8FFA2FC4540C11DFABFE2264C40
17309325,2019-01-23 15:19:57+03:00,0101000020E6100000E60BE65FAEFC4540400FF53FE0264C40
17309325,2019-01-23 15:20:01+03:00,0101000020E6100000A90DE45FBFFC4540141ADB3FDC264C40
17309325,2019-01-23 15:20:03+03:00,0101000020E6100000F003DC1FCBFC4540C03AEFFFDA264C40
17309325,2019-01-23 15:20:05+03:00,0101000020E6100000E2E9C97FD7FC4540A425FD1FDA264C40
17309325,2019-01-23 15:20:07+03:00,0101000020E610000015F4B9BFE3FC45408F39F59FDA264C40
17309325,2019-01-23 15:20:09+03:00,0101000020E6100000CF0FAEBFEFFC45409C2BDFFFDB264C40
17309325,2019-01-23 15:20:10+03:00,0101000020E6100000F30AAA9FF5FC45401611FA1FDD264C40
17309325,2019-01-23 15:20:13+03:00,0101000020E610000024F7F73F07FD45400714DDBFE1264C40
17309325,2019-01-23 15:20:26+03:00,0101000020E6100000EDF6F75F50FD4540110CD37FFE264C40
17309325,2019-01-23 15:20:38+03:00,0101000020E6100000CE14B6BF8CFD45408831F93F18274C40
17309325,2019-01-23 15:20:57+03:00,0101000020E6100000BFF2D13FF0FD4540141BFF3F3F274C40
17309325,2019-01-23 15:20:59+03:00,0101000020E6100000B815BE1FF7FD45400C21E11F41274C40
17309325,2019-01-23 15:21:00+03:00,0101000020E6100000FAF6DF9FFAFD45403D22DB7F41274C40
17309325,2019-01-23 15:21:01+03:00,0101000020E6100000ADFDFD5FFEFD45403D22DB7F41274C40
17309325,2019-01-23 15:21:03+03:00,0101000020E61000005110E0DF05FE4540DA1FE7BF40274C40
17309325,2019-01-23 15:21:04+03:00,0101000020E6100000090FCADF0CFE4540461CF99F3F274C40
17309325,2019-01-23 15:21:11+03:00,0101000020E610000070F4DD1F22FE4540043BD71F3C274C40
17309325,2019-01-23 15:21:29+03:00,0101000020E610000068E3EBDF53FE4540A112F83F37274C40
17309325,2019-01-23 15:21:33+03:00,0101000020E6100000CA14ACDF57FE45409F1BD95F36274C40
17309325,2019-01-23 15:21:38+03:00,0101000020E61000004203A81F58FE45409F1BD95F36274C40
17309325,2019-01-23 15:21:51+03:00,0101000020E6100000B816E21F5AFE4540E03FDB3F36274C40
17309325,2019-01-23 15:21:56+03:00,0101000020E61000006B09ECBF64FE4540F52BE3BF35274C40
17309325,2019-01-23 15:22:02+03:00,0101000020E61000001EE8E13F76FE45409229EFFF34274C40
17309325,2019-01-23 15:22:21+03:00,0101000020E61000009C17C0FFAAFE45403433DB9F30274C40
17309325,2019-01-23 15:22:39+03:00,0101000020E61000009C17C0FFAAFE45403433DB9F30274C40
17309325,2019-01-23 15:22:46+03:00,0101000020E610000037E4AD1FACFE4540D130E7DF2F274C40
17309325,2019-01-23 15:22:50+03:00,0101000020E6100000C012BCDFB0FE4540F63FF7DF2E274C40
17309325,2019-01-23 15:22:51+03:00,0101000020E61000009C03ACDFB1FE4540F63FF7DF2E274C40
17309325,2019-01-23 15:22:53+03:00,0101000020E6100000E015EC7FB3FE45406E2EF31F2F274C40
17309325,2019-01-23 15:23:00+03:00,0101000020E610000034F5D7BFB4FE45406E2EF31F2F274C40
17309325,2019-01-23 15:23:01+03:00,0101000020E61000000FE6C7BFB5FE4540181EE9BF2F274C40
17309325,2019-01-23 15:23:02+03:00,0101000020E6100000810BC4FFB5FE4540F40ED9BF30274C40
17309325,2019-01-23 15:23:03+03:00,0101000020E610000041E7C11FB6FE4540672BF4DF31274C40
17309325,2019-01-23 15:23:17+03:00,0101000020E61000000411E85FB9FE45400D3EEB1F46274C40
17309325,2019-01-23 15:23:39+03:00,0101000020E6100000AF09D4DFC5FE45402E2BDF3F6E274C40
17309325,2019-01-23 15:23:41+03:00,0101000020E6100000AF09D4DFC5FE4540E834FC3F6F274C40
17309325,2019-01-23 15:23:46+03:00,0101000020E61000003DE4D79FC5FE45408C21F39F72274C40
17309325,2019-01-23 15:24:42+03:00,0101000020E61000003DE4D79FC5FE45400C30F81F75274C40
17309325,2019-01-23 15:24:45+03:00,0101000020E6100000430DC2FFC6FE45402F34D51F7A274C40
17309325,2019-01-23 15:24:47+03:00,0101000020E6100000DBFEEDDFC9FE4540F62FDC7F7C274C40
17309325,2019-01-23 15:24:48+03:00,0101000020E61000008C17CEDFCBFE45408038FF1F7D274C40
17309325,2019-01-23 15:24:50+03:00,0101000020E610000031FBE31FD0FE45405B29EF1F7E274C40
17309325,2019-01-23 15:25:42+03:00,0101000020E610000000F0EF7F45FF4540BA14E53F95274C40
17309325,2019-01-23 15:25:49+03:00,0101000020E61000003918ACDF65FF45408136D7BF9B274C40
17309325,2019-01-23 15:26:15+03:00,0101000020E6100000CD08AADFD0FF4540F50DD55FB2274C40
17309325,2019-01-23 15:26:43+03:00,0101000020E6100000A8E4ED1FE3FF4540A11AD5FFB7274C40
17309325,2019-01-23 15:26:54+03:00,0101000020E61000009DF0DB5F000046406330E71FC2274C40
17309325,2019-01-23 15:27:02+03:00,0101000020E610000000E8B1DF13004640311BD99FC8274C40
17309325,2019-01-23 15:27:13+03:00,0101000020E6100000391AF4DF2B004640880EEEBFCF274C40
17309325,2019-01-23 15:27:18+03:00,0101000020E61000006FFFA55F36004640E50DE33FD3274C40
17309325,2019-01-23 15:27:44+03:00,0101000020E6100000E802DABF920046406F14DE7FF2274C40
17309325,2019-01-23 15:28:16+03:00,0101000020E61000008713F6BF0C0146401110D71F1D284C40
17309325,2019-01-23 15:28:28+03:00,0101000020E61000004507ECFF3F014640CE3FF4FF2E284C40
17309325,2019-01-23 15:28:31+03:00,0101000020E61000002201D2DF4C014640BF42D79F33284C40
17309325,2019-01-23 15:28:43+03:00,0101000020E6100000EDE6B17F810146404217F29F45284C40
17309325,2019-01-23 15:28:45+03:00,0101000020E610000029FFD3FF84014640173FE29F46284C40
17309325,2019-01-23 15:28:48+03:00,0101000020E61000009EFEF9DF8D014640331AD53F4A284C40
17309325,2019-01-23 15:28:54+03:00,0101000020E6100000D008EA1F9A014640C211E3FF4E284C40
17309325,2019-01-23 15:28:55+03:00,0101000020E6100000C80ECCFF9B014640EF40FC3F50284C40
17309325,2019-01-23 15:28:57+03:00,0101000020E61000002B11C0BF9C0146409930F2DF50284C40
17309325,2019-01-23 15:28:58+03:00,0101000020E61000001CEEB73F9D014640BB0EE4BF51284C40
17309325,2019-01-23 15:28:59+03:00,0101000020E6100000C014AEDF9D014640D823D69F52284C40
17309325,2019-01-23 15:29:01+03:00,0101000020E6100000F115A83F9E014640AE42E57F54284C40
17309325,2019-01-23 15:29:02+03:00,0101000020E61000003803AA1F9E0146408A33D57F55284C40
17309325,2019-01-23 15:29:03+03:00,0101000020E61000004DEFB19F9D0146400419F09F56284C40
17309325,2019-01-23 15:29:04+03:00,0101000020E6100000A3FFBBFF9C014640522FDCDF57284C40
17309325,2019-01-23 15:29:06+03:00,0101000020E6100000DDFAD37F9B014640A13CE7FF59284C40
17309325,2019-01-23 15:29:22+03:00,0101000020E61000007601AC1F8D014640F13ED4DF6E284C40
17309325,2019-01-23 15:29:25+03:00,0101000020E6100000D40BD49F8A0146406421F0BF72284C40
17309325,2019-01-23 15:29:34+03:00,0101000020E6100000EDE6B17F81014640B437F1BF80284C40
17309325,2019-01-23 15:29:41+03:00,0101000020E6100000D90EBE1F7B014640FC2DE97F8C284C40
17309325,2019-01-23 15:29:46+03:00,0101000020E61000003AF4A7DF76014640CA18DBFF92284C40
17309325,2019-01-23 15:30:20+03:00,0101000020E610000096ECE39F5C014640C827DD3FBA284C40
17309325,2019-01-23 15:30:28+03:00,0101000020E61000000FEFF3FF55014640662EDF5FC5284C40
17309325,2019-01-23 15:30:29+03:00,0101000020E61000006F03AAFF54014640CB27F2FFC6284C40
17309325,2019-01-23 15:30:40+03:00,0101000020E6100000F0FFD77F4C014640942CEF3FD5284C40
17309325,2019-01-23 15:30:48+03:00,0101000020E6100000B20CF4BF4A014640BF2AEA5FD8284C40
17309325,2019-01-23 15:31:39+03:00,0101000020E6100000B20CF4BF4A014640BF2AEA5FD8284C40
17309325,2019-01-23 15:31:48+03:00,0101000020E6100000B20CF4BF4A014640BF2AEA5FD8284C40
17309325,2019-01-23 15:32:22+03:00,0101000020E610000071E8F1DF4A014640BF2AEA5FD8284C40
17309325,2019-01-23 15:32:28+03:00,0101000020E6100000D9F6C5FF47014640E928E57FDB284C40
17309325,2019-01-23 15:32:29+03:00,0101000020E610000045F3D7DF460146400735F63FDD284C40
17309325,2019-01-23 15:32:31+03:00,0101000020E6100000E2F0E31F460146406A37EAFFDD284C40
17309325,2019-01-23 15:32:36+03:00,0101000020E61000007B00B29F430146408612DD9FE1284C40
17309325,2019-01-23 15:32:37+03:00,0101000020E610000091ECB91F430146402939D33FE2284C40
17309325,2019-01-23 15:32:39+03:00,0101000020E610000084FACFBF410146408E32E6DFE3284C40
17309325,2019-01-23 15:32:41+03:00,0101000020E6100000BEF5E73F400146402336D4FFE4284C40
17309325,2019-01-23 15:32:44+03:00,0101000020E61000006A16FCFF3E014640CE1CE97FE6284C40
17309325,2019-01-23 15:32:49+03:00,0101000020E6100000BB07AA7F3E0146407243DF1FE7284C40
17309325,2019-01-23 15:32:51+03:00,0101000020E61000005705B6BF3D0146403316FC1FE8284C40
17309325,2019-01-23 15:32:52+03:00,0101000020E61000006DF1BD3F3D014640A53BF85FE8284C40
17309325,2019-01-23 15:32:54+03:00,0101000020E6100000C301C89F3C014640083EEC1FE9284C40
17309325,2019-01-23 15:32:55+03:00,0101000020E61000009100CE3F3C014640F91AE49FE9284C40
17309325,2019-01-23 15:32:58+03:00,0101000020E610000060FFD3DF3B014640CE42D49FEA284C40
17309325,2019-01-23 15:32:59+03:00,0101000020E6100000E710D89F3B0146409E38F91FEB284C40
17309325,2019-01-23 15:33:04+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:33:50+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:34:04+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:34:51+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:35:04+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:35:52+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:36:04+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:36:53+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:37:03+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:37:54+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:38:03+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:38:55+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:39:03+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:39:55+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:40:03+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:40:56+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:41:03+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:41:58+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:42:03+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:42:59+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:43:03+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:43:38+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:43:59+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:44:37+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:45:00+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:45:37+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:46:01+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:46:37+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:47:02+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:47:37+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:47:57+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:48:03+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:48:57+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:49:04+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:49:57+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:50:05+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:50:56+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:51:06+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:51:57+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:52:07+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:52:56+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:53:08+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:53:56+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:54:08+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:54:56+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:55:09+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:55:56+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:56:10+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:56:57+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:57:11+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:57:56+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:58:12+03:00,0101000020E610000044EAE1FF3A0146404828EFBFEB284C40
17309325,2019-01-23 15:58:48+03:00,0101000020E6100000530DEA7F3A0146405E14F73FEB284C40
17309325,2019-01-23 15:58:51+03:00,0101000020E6100000AFE6F3DF390146402419DFBFEC284C40
17309325,2019-01-23 15:58:54+03:00,0101000020E6100000DDF9AF7F380146401D16E07FEF284C40
17309325,2019-01-23 15:58:55+03:00,0101000020E610000024E7B15F38014640D81FFD7FF0284C40
17309325,2019-01-23 15:58:56+03:00,0101000020E6100000F3E5B7FF370146406C23EB9FF1284C40
17309325,2019-01-23 15:58:58+03:00,0101000020E61000009F06CCBF360146407543F4DFF3284C40
17309325,2019-01-23 15:59:13+03:00,0101000020E610000082E8E3FF290146401236E2DF05294C40
17309325,2019-01-23 15:59:46+03:00,0101000020E61000004BFBD33F09014640AE11E7FF3A294C40
17309325,2019-01-23 15:59:49+03:00,0101000020E61000003E09EADF070146408530F6DF3C294C40
17309325,2019-01-23 15:59:53+03:00,0101000020E6100000DB06F61F070146409319FF1F3F294C40
17309325,2019-01-23 15:59:55+03:00,0101000020E610000054F5F15F07014640AF2EF1FF3F294C40
17309325,2019-01-23 15:59:56+03:00,0101000020E61000003E09EADF07014640281DED3F40294C40
17309325,2019-01-23 15:59:57+03:00,0101000020E6100000B7F7E51F08014640E12FEB5F40294C40
17309325,2019-01-23 15:59:58+03:00,0101000020E6100000A10BDE9F080146408B1FE1FF40294C40
17309325,2019-01-23 16:00:00+03:00,0101000020E61000004301B61F0B014640A734D3DF41294C40
17309325,2019-01-23 16:00:01+03:00,0101000020E610000046EFF3DF0C014640FF3BFC1F42294C40
17309325,2019-01-23 16:00:02+03:00,0101000020E6100000B01AD2FF0E014640FF3BFC1F42294C40
17309325,2019-01-23 16:00:08+03:00,0101000020E61000003604AE7F1C014640BE17FA3F42294C40
17309325,2019-01-23 16:00:11+03:00,0101000020E61000005EEDE71F24014640531BE85F43294C40
17309325,2019-01-23 16:00:14+03:00,0101000020E6100000ABEFBF3F2C0146402843D85F44294C40
17309325,2019-01-23 16:00:18+03:00,0101000020E61000009F06CCBF36014640293AF73F45294C40
17309325,2019-01-23 16:00:21+03:00,0101000020E61000008906B01F3E0146405B3BF19F45294C40
17309325,2019-01-23 16:00:27+03:00,0101000020E61000004DEDF5FF44014640052BE73F46294C40
17309325,2019-01-23 16:01:15+03:00,0101000020E6100000CC04DC9F460146407D19E37F46294C40
17309325,2019-01-23 16:01:25+03:00,0101000020E6100000B80DB6DF590146402337F8FF47294C40
17309325,2019-01-23 16:01:28+03:00,0101000020E61000007CF4FBBF600146408639ECBF48294C40
17309325,2019-01-23 16:01:30+03:00,0101000020E61000006B00C07F64014640992ED55F47294C40
17309325,2019-01-23 16:01:31+03:00,0101000020E61000000004AE9F650146404C18E91F46294C40
17309325,2019-01-23 16:01:47+03:00,0101000020E61000003605D27F7F0146403323D6FF2D294C40
17309325,2019-01-23 16:01:54+03:00,0101000020E6100000CAF4AB7F87014640472CD3BF25294C40
17309325,2019-01-23 16:01:56+03:00,0101000020E6100000B8F6E1BF89014640F915E77F24294C40
17309325,2019-01-23 16:01:58+03:00,0101000020E61000009B10BC1F8C014640C814ED1F24294C40
17309325,2019-01-23 16:01:59+03:00,0101000020E6100000EEEFA75F8D0146403A3AE95F24294C40
17309325,2019-01-23 16:02:02+03:00,0101000020E6100000E31AC8FF900146408E19D59F25294C40
17309325,2019-01-23 16:02:05+03:00,0101000020E6100000530FA61F930146409F33FCFF25294C40
17309325,2019-01-23 16:02:08+03:00,0101000020E61000004111DC5F950146401722F83F26294C40
17309325,2019-01-23 16:02:10+03:00,0101000020E61000005BF5AF1F980146402414E29F27294C40
17309325,2019-01-23 16:02:13+03:00,0101000020E6100000E6F4F19F990146405143FBDF28294C40
17309325,2019-01-23 16:02:16+03:00,0101000020E6100000F3E6DBFF9A0146401D11E35F2A294C40
17309325,2019-01-23 16:02:17+03:00,0101000020E6100000FA0FC65F9C014640912DFE7F2B294C40
17309325,2019-01-23 16:02:20+03:00,0101000020E61000005D12BA1F9D0146404A40FC9F2B294C40
17309325,2019-01-23 16:02:21+03:00,0101000020E61000005D12BA1F9D0146404A40FC9F2B294C40
17309325,2019-01-23 16:03:17+03:00,0101000020E61000005D12BA1F9D0146404A40FC9F2B294C40
17309325,2019-01-23 16:03:21+03:00,0101000020E61000005D12BA1F9D0146404A40FC9F2B294C40
17309325,2019-01-23 16:04:17+03:00,0101000020E61000005D12BA1F9D0146404A40FC9F2B294C40
17309325,2019-01-23 16:04:20+03:00,0101000020E61000005D12BA1F9D0146404A40FC9F2B294C40
17309325,2019-01-23 16:04:37+03:00,0101000020E61000006000F8DF9E0146406D1EEE7F2C294C40
17309325,2019-01-23 16:04:39+03:00,0101000020E61000003BF1E7DF9F014640160EE41F2D294C40
17309325,2019-01-23 16:04:40+03:00,0101000020E61000009EF3DB9FA0014640480FDE7F2D294C40
17309325,2019-01-23 16:05:19+03:00,0101000020E61000009EF3DB9FA0014640480FDE7F2D294C40
17309325,2019-01-23 16:05:41+03:00,0101000020E61000009EF3DB9FA0014640480FDE7F2D294C40
17309325,2019-01-23 16:06:20+03:00,0101000020E61000009EF3DB9FA0014640480FDE7F2D294C40
17309325,2019-01-23 16:06:41+03:00,0101000020E61000009EF3DB9FA0014640480FDE7F2D294C40
17309325,2019-01-23 16:07:01+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:07:21+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:08:00+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:08:22+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:09:00+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:09:32+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:09:59+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:10:23+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:10:58+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:11:24+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:11:58+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
17309325,2019-01-23 16:12:26+03:00,0101000020E61000005706DABFA00146408933E05F2D294C40
