,0_x,1,2,0_y
343603,18308412,2019-07-13 22:06:46+03:00,0101000020E61000008396B764AA844340AF7A597E94844640,3
343604,18308412,2019-07-13 22:06:47+03:00,0101000020E6100000099E2DA5A88443406177917493844640,3
343605,18308412,2019-07-13 22:06:48+03:00,0101000020E6100000BB9A659BA7844340EF6E3A0992844640,3
343606,18308412,2019-07-13 22:06:49+03:00,0101000020E6100000EA6A7F63A7844340877DB37390844640,3
343607,18308412,2019-07-13 22:06:50+03:00,0101000020E6100000578EA5D3A7844340EC9D56B48E844640,3
343608,18308412,2019-07-13 22:06:54+03:00,0101000020E61000009376873AAA8443401B8258F785844640,3
343609,18308412,2019-07-13 22:07:04+03:00,0101000020E6100000966D0B46B1844340C28F30E466844640,3
343610,18308412,2019-07-13 22:07:14+03:00,0101000020E61000005796E951B88443405A8E215244844640,3
343611,18308412,2019-07-13 22:07:24+03:00,0101000020E6100000387F6709BF844340B2681DC124844640,3
343612,18308412,2019-07-13 22:07:33+03:00,0101000020E6100000BB71FD05C3844340A983919E0F844640,3
343613,18308412,2019-07-13 22:07:38+03:00,0101000020E6100000349A9B39C4844340586C81F009844640,3
343614,18308412,2019-07-13 22:07:39+03:00,0101000020E6100000B19D917FC4844340B073C9F408844640,3
343615,18308412,2019-07-13 22:07:40+03:00,0101000020E6100000B16D7D0BC5844340D58C3BCF07844640,3
343616,18308412,2019-07-13 22:07:41+03:00,0101000020E6100000098815EBC5844340C19790B706844640,3
343617,18308412,2019-07-13 22:07:42+03:00,0101000020E61000000F94793AC7844340849BCBD705844640,3
343618,18308412,2019-07-13 22:07:43+03:00,0101000020E61000002E971308C9844340A984293E05844640,3
343619,18308412,2019-07-13 22:07:44+03:00,0101000020E610000092860F37CB844340F372160605844640,3
343620,18308412,2019-07-13 22:07:45+03:00,0101000020E61000000F6D41E4CD844340047A193005844640,3
343621,18308412,2019-07-13 22:07:46+03:00,0101000020E6100000E39D1FE5D0844340EC79029205844640,3
343622,18308412,2019-07-29 12:30:32+03:00,0101000020E610000014892D30F08443400380111A9B844640,4
343623,18308412,2019-07-29 12:30:42+03:00,0101000020E6100000829D6343C58443409B7B3AA997844640,4
343624,18308412,2019-07-29 12:30:45+03:00,0101000020E61000002E98ABA7BE8443405E7F75C996844640,4
343625,18308412,2019-07-29 12:30:49+03:00,0101000020E6100000128D2D85B9844340D894C32196844640,4
343626,18308412,2019-07-29 12:30:59+03:00,0101000020E61000003E6F9F5FB88443405B91CDDB95844640,4
343627,18308412,2019-07-29 12:31:09+03:00,0101000020E6100000EA72C3E1B7844340EF94DABF95844640,4
343628,18308412,2019-07-29 12:31:19+03:00,0101000020E6100000649CF9B4AE844340C49F180A95844640,4
343629,18308412,2019-07-29 12:31:20+03:00,0101000020E6100000329BD3AFAC844340AF7A597E94844640,4
343630,18308412,2019-07-29 12:31:21+03:00,0101000020E6100000647659FEAA844340DE7A87BA93844640,4
343631,18308412,2019-07-29 12:31:22+03:00,0101000020E6100000B296E5A0A98443406F90ECB092844640,4
343632,18308412,2019-07-29 12:31:23+03:00,0101000020E61000003B8C03CFA8844340C479785391844640,4
343633,18308412,2019-07-29 12:31:24+03:00,0101000020E61000005A7C4DC1A8844340019301CC8F844640,4
343634,18308412,2019-07-29 12:31:25+03:00,0101000020E61000005E9A0923A9844340336E871A8E844640,4
343635,18308412,2019-07-29 12:31:28+03:00,0101000020E61000000981690CAB844340449CC29A87844640,4
343636,18308412,2019-07-29 12:31:38+03:00,0101000020E6100000B898D532AF844340DC903F4B69844640,4
343637,18308412,2019-07-29 12:31:48+03:00,0101000020E6100000BE7D012CB78443402E7C9B0346844640,4
343638,18308412,2019-07-29 12:31:58+03:00,0101000020E6100000637429BFBF844340DB6F378924844640,4
343639,18308412,2019-07-29 12:32:07+03:00,0101000020E6100000636AB501C4844340C096F81711844640,4
343640,18308412,2019-07-29 12:32:10+03:00,0101000020E61000000C938171C48443402F8B07DF0D844640,4
343641,18308412,2019-07-29 12:32:11+03:00,0101000020E61000003E81579BC4844340159D48530D844640,4
343642,18308412,2019-07-29 12:32:21+03:00,0101000020E6100000059A6DFDC48443406C747CE30C844640,4
343643,18308412,2019-07-29 12:32:31+03:00,0101000020E6100000059A6DFDC48443406C747CE30C844640,4
343644,18308412,2019-07-29 12:32:41+03:00,0101000020E6100000059A6DFDC48443406C747CE30C844640,4
343645,18308412,2019-07-29 12:32:51+03:00,0101000020E6100000059A6DFDC48443402C9D5FF10C844640,4
343646,18308412,2019-07-29 12:33:01+03:00,0101000020E6100000608F5DEFC48443406C747CE30C844640,4
343647,18308412,2019-07-29 12:33:11+03:00,0101000020E6100000BB844DE1C48443406C747CE30C844640,4
343648,18308412,2019-07-29 12:33:21+03:00,0101000020E6100000B16D7D0BC5844340EC82DEAF0B844640,4
343649,18308412,2019-07-29 12:33:24+03:00,0101000020E61000000F81295FC5844340AC9871E209844640,4
343650,18308412,2019-07-29 12:33:26+03:00,0101000020E6100000BE72F5CEC58443407377041508844640,4
343651,18308412,2019-07-29 12:33:27+03:00,0101000020E61000008F72C792C6844340D29E93E106844640,4
343652,18308412,2019-07-29 12:33:28+03:00,0101000020E6100000957E2BE2C7844340306FDBE505844640,4
343653,18308412,2019-07-29 12:33:29+03:00,0101000020E61000003185BBF5C9844340DB72FF6705844640,4
343654,18308412,2019-07-29 12:33:30+03:00,0101000020E61000006C6D9D5CCC844340047A193005844640,4
343655,18308412,2019-07-29 12:33:31+03:00,0101000020E6100000C17CC9B5CE844340A984293E05844640,4
343656,18308412,2019-07-29 12:33:35+03:00,0101000020E61000008589DBF1DA844340016FADA906844640,4
343657,18308412,2019-07-29 12:33:36+03:00,0101000020E6100000E66D6B9ADE844340048D690B07844640,4
343658,18308412,2019-08-11 10:48:16+03:00,0101000020E61000003B76EB14C6844340AF8DA95996844640,5
343659,18308412,2019-08-11 10:48:20+03:00,0101000020E6100000357F07E0B18443401889A4AC93844640,5
343660,18308412,2019-08-11 10:48:22+03:00,0101000020E6100000E1794F44AB8443403682CFBE92844640,5
343661,18308412,2019-08-11 10:48:23+03:00,0101000020E6100000327533F9A8844340C09E204192844640,5
343662,18308412,2019-08-11 10:48:24+03:00,0101000020E6100000BB9A659BA7844340729B583791844640,5
343663,18308412,2019-08-11 10:48:25+03:00,0101000020E6100000D79C07A0A68443405E7699AB90844640,5
343664,18308412,2019-08-11 10:48:26+03:00,0101000020E6100000D79C07A0A6844340B67DE1AF8F844640,5
343665,18308412,2019-08-11 10:48:27+03:00,0101000020E6100000868ED30FA78443406F9A606E8E844640,5
343666,18308412,2019-08-11 10:48:33+03:00,0101000020E6100000328883D4AA844340C7857C7985844640,5
343667,18308412,2019-08-11 10:48:40+03:00,0101000020E61000005A8529DFAE844340449EF2D972844640,5
343668,18308412,2019-08-11 10:48:50+03:00,0101000020E6100000867077D7B38443406E8B10E855844640,5
343669,18308412,2019-08-11 10:49:00+03:00,0101000020E6100000069B059DBA844340B571590838844640,5
343670,18308412,2019-08-11 10:49:05+03:00,0101000020E6100000BB7B71C3BE8443402C8747372A844640,5
343671,18308412,2019-08-11 10:49:07+03:00,0101000020E6100000129609A3BF844340B2681DC124844640,5
343672,18308412,2019-08-11 10:49:14+03:00,0101000020E61000000F9EEDF7C2844340586BE95014844640,5
343673,18308412,2019-08-11 10:49:21+03:00,0101000020E6100000346A87C5C4844340C498888009844640,5
343674,18308412,2019-08-11 10:49:22+03:00,0101000020E6100000829D6343C5844340AC85210708844640,5
343675,18308412,2019-08-11 10:49:23+03:00,0101000020E6100000637D05DDC5844340D29E93E106844640,5
343676,18308412,2019-08-11 10:49:25+03:00,0101000020E6100000BE8545AAC78443403E88362205844640,5
343677,18308412,2019-08-11 10:49:26+03:00,0101000020E6100000696CA593C984434055884DC004844640,5
343678,18308412,2019-08-11 10:49:27+03:00,0101000020E6100000AE9B0117CC844340877623EA04844640,5
343679,18308412,2019-08-11 10:49:28+03:00,0101000020E6100000BA83B541CF844340DB72FF6705844640,5
343680,18308412,2019-08-11 10:49:29+03:00,0101000020E6100000D9999FEAD2844340D579EBF305844640,5
343681,18308412,2019-08-11 10:49:31+03:00,0101000020E6100000B777B11BDB84434015946C3507844640,5
343682,18308412,2019-08-15 22:00:50+03:00,0101000020E6100000379087A5D58443405E92C5A498844640,6
343683,18308412,2019-08-15 22:00:54+03:00,0101000020E61000002E971308C98443401E78446397844640,6
343684,18308412,2019-08-15 22:00:56+03:00,0101000020E6100000347DD7A0C68443400D71413997844640,6
343685,18308412,2019-08-15 22:00:57+03:00,0101000020E6100000637D05DDC5844340A1744E1D97844640,6
343686,18308412,2019-08-15 22:00:58+03:00,0101000020E6100000DD925335C584434035785B0197844640,6
343687,18308412,2019-08-15 22:00:59+03:00,0101000020E6100000E38B67A9C4844340CA7B68E596844640,6
343688,18308412,2019-08-15 22:01:09+03:00,0101000020E61000003B805FD2C18443402C919F9F96844640,6
343689,18308412,2019-08-15 22:01:19+03:00,0101000020E61000003B805FD2C1844340F28282AD96844640,6
343690,18308412,2019-08-15 22:01:29+03:00,0101000020E61000005D7CADEAB58443407291E47995844640,6
343691,18308412,2019-08-15 22:01:31+03:00,0101000020E61000000F83599EB0844340479C22C494844640,6
343692,18308412,2019-08-15 22:01:32+03:00,0101000020E6100000E47A470DAE8443403277633894844640,6
343693,18308412,2019-08-15 22:01:33+03:00,0101000020E61000008F6B1BB4AB8443400782A18293844640,6
343694,18308412,2019-08-15 22:01:34+03:00,0101000020E61000003E7AABBCA98443402C9B135D92844640,6
343695,18308412,2019-08-15 22:01:35+03:00,0101000020E6100000099E2DA5A8844340366F7FE390844640,6
343696,18308412,2019-08-15 22:01:36+03:00,0101000020E61000008C9A375FA8844340419A32328F844640,6
343697,18308412,2019-08-15 22:01:37+03:00,0101000020E6100000B5713DB3A8844340616EB5568D844640,6
343698,18308412,2019-08-15 22:01:38+03:00,0101000020E610000086710F77A98443402F6D8F518B844640,6
343699,18308412,2019-08-15 22:01:40+03:00,0101000020E61000008F9B2F28AB8443400D69FDBA86844640,6
343700,18308412,2019-08-15 22:01:42+03:00,0101000020E6100000DD6EE3BDAC844340F0960AFF80844640,6
